Campanha,Ponto,Metodo_de_Captura,Nome_Cientifico,linhas,individuos,sexos,n_sexos,emgs,n_emgs,cp_vals,pc_vals
C001-2011-12,ICTIO14,Puça,Knodus cf. heteresthes,54,54.0,,0,,0,54,54
C001-2011-12,ICTIO14,Puça,Melanocharacidium dispilomma,2,2.0,,0,,0,2,2
C001-2011-12,ICTIO14,Puça,Moenkhausia collettii,2,2.0,,0,,0,2,2
C001-2011-12,ICTIO14,Puça,Moenkhausia lepidura,15,15.0,,0,,0,15,15
C001-2011-12,ICTIO14,Puça,"Moenkhausia sp. ""lepidura longa""",6,6.0,,0,,0,6,6
C001-2011-12,ICTIO14,Puça,Phenacogaster cf. retorpinnus,1,1.0,,0,,0,1,1
C001-2011-12,ICTIO14,Puça,Thayeria boehlkei,1,1.0,,0,,0,1,1
C001-2011-12,ICTIO15,Puça,Aequidens epae,5,5.0,,0,,0,5,5
C001-2011-12,ICTIO15,Puça,Astyanax multidens,8,8.0,,0,,0,8,8
C001-2011-12,ICTIO15,Puça,Boulengerella cuvieri,2,2.0,,0,,0,2,2
C001-2011-12,ICTIO15,Puça,Bryconexodon trombetasi,4,4.0,,0,,0,4,4
C001-2011-12,ICTIO15,Puça,Bryconops cf. melanurus,8,8.0,,0,,0,8,8
C001-2011-12,ICTIO15,Puça,Corydoras cf. brevirostris,3,3.0,,0,,0,3,3
C001-2011-12,ICTIO15,Puça,Gymnorhamphichthys sp.,1,1.0,,0,,0,1,1
C001-2011-12,ICTIO15,Rede de Emalhar,Hydrolycus armatus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO01,Puça,Acestrorhynchus falcatus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO01,Puça,Astyanax gracilior,18,18.0,,0,,0,18,18
C002-2012-04,ICTIO01,Puça,Astyanax multidens,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO01,Puça,Bryconops cf. melanurus,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO01,Puça,Crenicichla cf. lepidota,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO01,Puça,Gymnotus cf. carapo,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO01,Puça,Hemigrammus ocellifer,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO01,Puça,Hyphessobrycon pinnistriatus,5,5.0,,0,,0,5,5
C002-2012-04,ICTIO01,Puça,Imparfinis stictonotus,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO01,Puça,Jupiaba polylepis,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO01,Puça,Moenkhausia oligolepis,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO01,Puça,"Moenkhausia sp. ""lepidura longa""",31,31.0,,0,,0,31,31
C002-2012-04,ICTIO01,Puça,Rhamdia quelen,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO01,Rede de Emalhar,Acestrorhynchus falcatus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO01,Rede de Emalhar,Brycon falcatus,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO01,Rede de Emalhar,Caenotropus schizodon,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO01,Rede de Emalhar,Leporinus britskii,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO02,Puça,"""Hemigrammus"" cf. geisleri",1,1.0,,0,,0,1,1
C002-2012-04,ICTIO02,Puça,Acanthopoma annectens,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO02,Puça,Aequidens epae,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO02,Puça,Astyanax gracilior,42,42.0,,0,,0,42,42
C002-2012-04,ICTIO02,Puça,Brycon falcatus,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO02,Puça,Bryconexodon trombetasi,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO02,Puça,Crenicichla lugubris,6,6.0,,0,,0,6,6
C002-2012-04,ICTIO02,Puça,Curculionichthys luteofrenatus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO02,Puça,Gymnorhamphichthys sp.,6,6.0,,0,,0,6,6
C002-2012-04,ICTIO02,Puça,Gymnotus cf. carapo,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO02,Puça,Hemiodus sterni,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO02,Puça,Imparfinis stictonotus,11,11.0,,0,,0,11,11
C002-2012-04,ICTIO02,Puça,Jupiaba anteroides,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO02,Puça,Jupiaba polylepis,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO02,Puça,Knodus cf. heteresthes,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO02,Puça,Leporinus britskii,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO02,Puça,Leporinus vanzoi,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO02,Puça,Moenkhausia collettii,8,8.0,,0,,0,8,8
C002-2012-04,ICTIO02,Puça,Moenkhausia lepidura,31,31.0,,0,,0,31,31
C002-2012-04,ICTIO02,Puça,Moenkhausia oligolepis,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO02,Puça,"Moenkhausia sp. ""lepidura longa""",12,12.0,,0,,0,12,12
C002-2012-04,ICTIO02,Puça,Pimelodus blochii,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO02,Puça,Serrapinnus notomelas,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO02,Puça,Tatia intermedia,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO02,Rede de Emalhar,Crenicichla lugubris,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO02,Rede de Emalhar,Leporinus britskii,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO03,Puça,Astyanax gracilior,12,12.0,,0,,0,12,12
C002-2012-04,ICTIO03,Puça,Astyanax multidens,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO03,Puça,Bryconexodon trombetasi,94,94.0,,0,,0,94,94
C002-2012-04,ICTIO03,Puça,Hemigrammus micropterus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO03,Puça,Hemiodus sterni,14,14.0,,0,,0,14,14
C002-2012-04,ICTIO03,Puça,Moenkhausia celibela,20,20.0,,0,,0,20,20
C002-2012-04,ICTIO03,Puça,Moenkhausia cf. hasemani,193,193.0,,0,,0,193,193
C002-2012-04,ICTIO03,Puça,Moenkhausia lepidura,56,56.0,,0,,0,56,56
C002-2012-04,ICTIO03,Puça,Otocinclus hasemani,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO03,Rede de Emalhar,Brycon falcatus,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO03,Rede de Emalhar,Bryconexodon trombetasi,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO03,Rede de Emalhar,Hemiodus cf. microlepis,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO03,Rede de Emalhar,Hemiodus sterni,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO04,Puça,Acestrorhynchus microlepis,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO04,Puça,Aequidens epae,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO04,Puça,Apistogramma gr. steindachneri,11,11.0,,0,,0,11,11
C002-2012-04,ICTIO04,Puça,Astyanax multidens,6,6.0,,0,,0,6,6
C002-2012-04,ICTIO04,Puça,Brachyhypopomus brevirostris,7,7.0,,0,,0,7,7
C002-2012-04,ICTIO04,Puça,Bryconops cf. melanurus,8,8.0,,0,,0,8,8
C002-2012-04,ICTIO04,Puça,Characidium aff. zebra,8,8.0,,0,,0,8,8
C002-2012-04,ICTIO04,Puça,Crenicichla lugubris,8,8.0,,0,,0,8,8
C002-2012-04,ICTIO04,Puça,Curculionichthys luteofrenatus,8,8.0,,0,,0,8,8
C002-2012-04,ICTIO04,Puça,Cyphocharax gangamon,13,13.0,,0,,0,13,13
C002-2012-04,ICTIO04,Puça,Cyphocharax plumbeus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO04,Puça,Gymnorhamphichthys sp.,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO04,Puça,Hemigrammus gracilis,10,10.0,,0,,0,10,10
C002-2012-04,ICTIO04,Puça,Hemigrammus lunatus,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO04,Puça,Hemiodus sterni,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO04,Puça,Hoplias malabaricus,8,8.0,,0,,0,8,8
C002-2012-04,ICTIO04,Puça,Hyphessobrycon aff. heliacus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO04,Puça,Hyphessobrycon pinnistriatus,7,7.0,,0,,0,7,7
C002-2012-04,ICTIO04,Puça,Hypostomus aff. plecostomus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO04,Puça,Imparfinis aff. hasemani,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO04,Puça,Ituglanis amazonicus,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO04,Puça,Jupiaba apenima,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO04,Puça,Jupiaba cf. atypindi,21,21.0,,0,,0,21,21
C002-2012-04,ICTIO04,Puça,Leporinus friderici,11,11.0,,0,,0,11,11
C002-2012-04,ICTIO04,Puça,Melanocharacidium dispilomma,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO04,Puça,Metynnis cf. argenteus,11,11.0,,0,,0,11,11
C002-2012-04,ICTIO04,Puça,Microschemobrycon elongatus,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO04,Puça,Moenkhausia lepidura,77,77.0,,0,,0,77,77
C002-2012-04,ICTIO04,Puça,Moenkhausia oligolepis,8,8.0,,0,,0,8,8
C002-2012-04,ICTIO04,Puça,"Moenkhausia sp. ""lepidura longa""",22,22.0,,0,,0,22,22
C002-2012-04,ICTIO04,Puça,Pamphorichthys cf. scalpridens,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO04,Puça,Phenacogaster cf. retorpinnus,6,6.0,,0,,0,6,6
C002-2012-04,ICTIO04,Puça,Rhamdia quelen,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO04,Puça,Serrapinnus notomelas,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO04,Puça,Steindachnerina fasciata,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO04,Puça,Teleocichla proselytus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO04,Puça,Tetragonopterus chalceus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO04,Puça,Thayeria boehlkei,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO04,Rede de Emalhar,Sorubim trigonocephalus,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO05,Puça,Brycon aff. pesu,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO05,Puça,Bryconexodon trombetasi,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO05,Puça,Jupiaba polylepis,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO05,Puça,Moenkhausia gr. grandisquamis,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO05,Puça,Otocinclus hasemani,7,7.0,,0,,0,7,7
C002-2012-04,ICTIO05,Rede de Emalhar,Caenotropus schizodon,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO05,Rede de Emalhar,Crenicichla cf. lepidota,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO05,Rede de Emalhar,Plagioscion squamosissimus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO06,Puça,Aequidens epae,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO06,Puça,Astyanax gracilior,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO06,Puça,Brachychalcinus cf. copei,5,5.0,,0,,0,5,5
C002-2012-04,ICTIO06,Puça,Bryconops cf. melanurus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO06,Puça,Characidium aff. zebra,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO06,Puça,Crenicichla inpa,7,7.0,,0,,0,7,7
C002-2012-04,ICTIO06,Puça,Crenicichla lugubris,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO06,Puça,Hoplias malabaricus,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO06,Puça,Imparfinis stictonotus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO06,Puça,Ituglanis amazonicus,44,44.0,,0,,0,44,44
C002-2012-04,ICTIO06,Puça,Jupiaba apenima,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO06,Puça,Jupiaba polylepis,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO06,Puça,Leporinus britskii,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO06,Puça,Moenkhausia collettii,11,11.0,,0,,0,11,11
C002-2012-04,ICTIO06,Puça,"Moenkhausia sp. ""lepidura longa""",3,3.0,,0,,0,3,3
C002-2012-04,ICTIO06,Puça,Rhamdia quelen,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO06,Puça,Steindachnerina fasciata,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO06,Puça,Tatia intermedia,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO06,Puça,Thayeria boehlkei,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO06,Rede de Emalhar,Hydrolycus tatauaia,6,6.0,,0,,0,6,6
C002-2012-04,ICTIO07,Arrasto,"Apareiodon sp.  ""2 faixa""",5,5.0,,0,,0,5,5
C002-2012-04,ICTIO07,Arrasto,"Moenkhausia sp. ""lepidura longa""",26,26.0,,0,,0,26,26
C002-2012-04,ICTIO07,Arrasto,Otocinclus hasemani,7,7.0,,0,,0,7,7
C002-2012-04,ICTIO07,Arrasto,Rineloricaria sp.,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO07,Arrasto,Schizodon vittatus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO07,Puça,Acestrorhynchus falcatus,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO07,Puça,Acestrorhynchus microlepis,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO07,Puça,Astyanax cf. elachylepis,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO07,Puça,Astyanax multidens,6,6.0,,0,,0,6,6
C002-2012-04,ICTIO07,Puça,Brachychalcinus cf. copei,6,6.0,,0,,0,6,6
C002-2012-04,ICTIO07,Puça,Characidium aff. zebra,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO07,Puça,Crenicichla lugubris,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO07,Puça,Cyphocharax gangamon,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO07,Puça,Cyphocharax notatus,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO07,Puça,Gymnotus diamantinensis,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO07,Puça,Hemiodus sterni,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO07,Puça,Hoplias malabaricus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO07,Puça,Hyphessobrycon pinnistriatus,13,13.0,,0,,0,13,13
C002-2012-04,ICTIO07,Puça,Ituglanis amazonicus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO07,Puça,Jupiaba apenima,31,31.0,,0,,0,31,31
C002-2012-04,ICTIO07,Puça,Jupiaba polylepis,27,27.0,,0,,0,27,27
C002-2012-04,ICTIO07,Puça,Moenkhausia gr. grandisquamis,6,6.0,,0,,0,6,6
C002-2012-04,ICTIO07,Puça,Moenkhausia oligolepis,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO07,Puça,"Moenkhausia sp. ""lepidura longa""",21,21.0,,0,,0,21,21
C002-2012-04,ICTIO07,Puça,Thayeria boehlkei,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO07,Rede de Emalhar,Acestrorhynchus falcatus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO07,Vara e Molinete,Hydrolycus armatus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO07,Vara e Molinete,Sorubim trigonocephalus,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO08,Arrasto,Imparfinis stictonotus,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO08,Arrasto,Rhamdia quelen,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO08,Puça,Aequidens epae,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO08,Puça,Apistogramma gr. eunotus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO08,Puça,Astyanax aff. ajuricaba,80,80.0,,0,,0,80,80
C002-2012-04,ICTIO08,Puça,Astyanax aff. bimaculatus,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO08,Puça,Brachychalcinus cf. copei,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO08,Puça,Caenotropus schizodon,13,13.0,,0,,0,13,13
C002-2012-04,ICTIO08,Puça,Characidium aff. zebra,10,10.0,,0,,0,10,10
C002-2012-04,ICTIO08,Puça,"Corydoras sp. ""loretoensis""",31,31.0,,0,,0,31,31
C002-2012-04,ICTIO08,Puça,Crenicichla cf. lepidota,13,13.0,,0,,0,13,13
C002-2012-04,ICTIO08,Puça,Crenicichla lugubris,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO08,Puça,Cyphocharax gangamon,22,22.0,,0,,0,22,22
C002-2012-04,ICTIO08,Puça,Gymnorhamphichthys sp.,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO08,Puça,Hemiodus sterni,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO08,Puça,Hoplias malabaricus,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO08,Puça,Hyphessobrycon pinnistriatus,16,16.0,,0,,0,16,16
C002-2012-04,ICTIO08,Puça,Jupiaba anteroides,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO08,Puça,Jupiaba apenima,149,149.0,,0,,0,149,149
C002-2012-04,ICTIO08,Puça,Jupiaba polylepis,7,7.0,,0,,0,7,7
C002-2012-04,ICTIO08,Puça,Moenkhausia cf. cotinho,5,5.0,,0,,0,5,5
C002-2012-04,ICTIO08,Puça,Moenkhausia collettii,148,148.0,,0,,0,148,148
C002-2012-04,ICTIO08,Puça,Moenkhausia gr. grandisquamis,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO08,Puça,Moenkhausia oligolepis,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO08,Puça,Tetragonopterus chalceus,7,7.0,,0,,0,7,7
C002-2012-04,ICTIO08,Rede de Emalhar,Hemiodus unimaculatus,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO08,Vara e Molinete,Sorubim trigonocephalus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO09,Arrasto,Cyphocharax notatus,88,88.0,,0,,0,88,88
C002-2012-04,ICTIO09,Arrasto,Jupiaba anteroides,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO09,Arrasto,Jupiaba poranga,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO09,Arrasto,Moenkhausia gr. chrysargyrea,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO09,Arrasto,Myleus setiger,13,13.0,,0,,0,13,13
C002-2012-04,ICTIO09,Puça,Aequidens epae,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO09,Puça,Apistogramma gr. steindachneri,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO09,Puça,Astyanax gracilior,235,235.0,,0,,0,235,235
C002-2012-04,ICTIO09,Puça,Boulengerella cuvieri,11,11.0,,0,,0,11,11
C002-2012-04,ICTIO09,Puça,Bryconexodon trombetasi,5,5.0,,0,,0,5,5
C002-2012-04,ICTIO09,Puça,Curimata inornata,14,14.0,,0,,0,14,14
C002-2012-04,ICTIO09,Puça,Cyphocharax cf. spilurus,19,19.0,,0,,0,19,19
C002-2012-04,ICTIO09,Puça,Cyphocharax gangamon,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO09,Puça,Cyphocharax notatus,147,147.0,,0,,0,147,147
C002-2012-04,ICTIO09,Puça,Hyphessobrycon aff. heliacus,28,28.0,,0,,0,28,28
C002-2012-04,ICTIO09,Puça,Hyphessobrycon cf. tukunai,26,26.0,,0,,0,26,26
C002-2012-04,ICTIO09,Puça,Imparfinis stictonotus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO09,Puça,Ituglanis amazonicus,11,11.0,,0,,0,11,11
C002-2012-04,ICTIO09,Puça,Jupiaba apenima,19,19.0,,0,,0,19,19
C002-2012-04,ICTIO09,Puça,Jupiaba polylepis,30,30.0,,0,,0,30,30
C002-2012-04,ICTIO09,Puça,Moenkhausia cf. cotinho,1084,1084.0,,0,,0,1084,1084
C002-2012-04,ICTIO09,Puça,Moenkhausia collettii,83,83.0,,0,,0,83,83
C002-2012-04,ICTIO09,Puça,Moenkhausia gr. grandisquamis,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO09,Puça,"Moenkhausia sp. ""lepidura longa""",74,74.0,,0,,0,74,74
C002-2012-04,ICTIO09,Puça,Phenacogaster cf. retorpinnus,22,22.0,,0,,0,22,22
C002-2012-04,ICTIO09,Puça,Pyrrhulina cf. australis,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO09,Puça,Tetragonopterus chalceus,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO09,Rede de Emalhar,Cyphocharax notatus,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO09,Vara e Molinete,Hemisorubim platyrhynchos,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO09,Vara e Molinete,Hydrolycus tatauaia,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO10,Puça,Aequidens epae,8,8.0,,0,,0,8,8
C002-2012-04,ICTIO10,Puça,Apistogramma gr. eunotus,12,12.0,,0,,0,12,12
C002-2012-04,ICTIO10,Puça,Astyanax gracilior,33,33.0,,0,,0,33,33
C002-2012-04,ICTIO10,Puça,Boulengerella cuvieri,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO10,Puça,Brycon falcatus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO10,Puça,Bryconops cf. melanurus,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO10,Puça,Caenotropus schizodon,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO10,Puça,Characidium aff. zebra,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO10,Puça,Crenicichla cf. lepidota,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO10,Puça,Crenicichla inpa,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO10,Puça,Cyphocharax gangamon,14,14.0,,0,,0,14,14
C002-2012-04,ICTIO10,Puça,Cyphocharax notatus,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO10,Puça,Gymnotus cf. carapo,5,5.0,,0,,0,5,5
C002-2012-04,ICTIO10,Puça,Hemiodus sterni,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO10,Puça,Hoplerythrinus unitaeniatus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO10,Puça,Hoplias malabaricus,5,5.0,,0,,0,5,5
C002-2012-04,ICTIO10,Puça,Hyphessobrycon diancistrus,15,15.0,,0,,0,15,15
C002-2012-04,ICTIO10,Puça,Hyphessobrycon pinnistriatus,18,18.0,,0,,0,18,18
C002-2012-04,ICTIO10,Puça,Jupiaba apenima,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO10,Puça,Jupiaba polylepis,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO10,Puça,Moenkhausia collettii,44,44.0,,0,,0,44,44
C002-2012-04,ICTIO10,Puça,Moenkhausia gr. grandisquamis,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO10,Puça,"Moenkhausia sp. ""lepidura longa""",1,1.0,,0,,0,1,1
C002-2012-04,ICTIO10,Puça,Thayeria boehlkei,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO10,Vara e Molinete,Hydrolycus tatauaia,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO11,Puça,Acestrorhynchus microlepis,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO11,Puça,Aequidens epae,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO11,Puça,Apistogramma gr. eunotus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO11,Puça,Astyanax gracilior,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO11,Puça,Crenicichla cf. lepidota,12,12.0,,0,,0,12,12
C002-2012-04,ICTIO11,Puça,Cyphocharax gangamon,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO11,Puça,Cyphocharax notatus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO11,Puça,Hemiodus sterni,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO11,Puça,Hoplias malabaricus,5,5.0,,0,,0,5,5
C002-2012-04,ICTIO11,Puça,Jupiaba apenima,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO11,Puça,Jupiaba polylepis,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO11,Puça,Moenkhausia cf. cotinho,16,16.0,,0,,0,16,16
C002-2012-04,ICTIO11,Puça,Moenkhausia collettii,42,42.0,,0,,0,42,42
C002-2012-04,ICTIO11,Puça,Moenkhausia gr. grandisquamis,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO11,Puça,"Moenkhausia sp. ""lepidura longa""",8,8.0,,0,,0,8,8
C002-2012-04,ICTIO11,Puça,Synbranchus aff. marmoratus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO11,Puça,Tatia intermedia,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO12,Arrasto,Moenkhausia gr. grandisquamis,11,11.0,,0,,0,11,11
C002-2012-04,ICTIO12,Puça,Acestrorhynchus falcatus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO12,Puça,Apistogramma gr. eunotus,17,17.0,,0,,0,17,17
C002-2012-04,ICTIO12,Puça,Astyanax gracilior,9,9.0,,0,,0,9,9
C002-2012-04,ICTIO12,Puça,Brachyhypopomus brevirostris,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO12,Puça,Brycon falcatus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO12,Puça,Bryconexodon trombetasi,23,23.0,,0,,0,23,23
C002-2012-04,ICTIO12,Puça,Caenotropus schizodon,18,18.0,,0,,0,18,18
C002-2012-04,ICTIO12,Puça,Crenicichla lugubris,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO12,Puça,Cyphocharax plumbeus,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO12,Puça,Hemiodus cf. microlepis,13,13.0,,0,,0,13,13
C002-2012-04,ICTIO12,Puça,Hemiodus unimaculatus,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO12,Puça,Hoplias malabaricus,3,3.0,,0,,0,3,3
C002-2012-04,ICTIO12,Puça,Jupiaba apenima,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO12,Puça,Jupiaba polylepis,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO12,Puça,Leporinus britskii,10,10.0,,0,,0,10,10
C002-2012-04,ICTIO12,Puça,Moenkhausia gr. grandisquamis,46,46.0,,0,,0,46,46
C002-2012-04,ICTIO12,Puça,Moenkhausia oligolepis,9,9.0,,0,,0,9,9
C002-2012-04,ICTIO12,Puça,"Moenkhausia sp. ""lepidura longa""",23,23.0,,0,,0,23,23
C002-2012-04,ICTIO12,Puça,Tetragonopterus chalceus,4,4.0,,0,,0,4,4
C002-2012-04,ICTIO12,Rede de Emalhar,Caenotropus schizodon,1,1.0,,0,,0,1,1
C002-2012-04,ICTIO12,Rede de Emalhar,Hemiodus cf. microlepis,2,2.0,,0,,0,2,2
C002-2012-04,ICTIO12,Rede de Emalhar,Hemiodus unimaculatus,9,9.0,,0,,0,9,9
