campanha_canonica,Ponto,Metodo_de_Captura,Nome_Cientifico,Tipo_de_Amostragem,numero_de_individuos,ct_cm,cp_cm,pc_g,species_key,effort_key,id_esforco,id_especie
C001-2011-12,ICTIO08,Puça,Apistogramma gr. eunotus,Quantitativo,4.0,,2.7,0.567,apistogramma gr. eunotus,C001-2011-12|ICTIO08|Puça,42089,5783
C001-2011-12,ICTIO08,Puça,Astyanax aff. bimaculatus,Quantitativo,15.0,,3.4133333333333336,0.5486,astyanax aff. bimaculatus,C001-2011-12|ICTIO08|Puça,42089,5790
C001-2011-12,ICTIO08,Puça,Astyanax multidens,Quantitativo,3.0,,3.0666666666666664,0.5082,astyanax multidens,C001-2011-12|ICTIO08|Puça,42089,5798
C001-2011-12,ICTIO08,Puça,Boulengerella cuvieri,Quantitativo,3.0,,5.033333333333333,0.5618,boulengerella cuvieri,C001-2011-12|ICTIO08|Puça,42089,5804
C001-2011-12,ICTIO08,Puça,Bryconexodon trombetasi,Quantitativo,13.0,,7.06923076923077,7.649761538461538,bryconexodon trombetasi,C001-2011-12|ICTIO08|Puça,42089,5816
C001-2011-12,ICTIO08,Puça,Bryconops cf. melanurus,Quantitativo,3.0,,2.2333333333333334,0.154,bryconops cf. melanurus,C001-2011-12|ICTIO08|Puça,42089,5819
C001-2011-12,ICTIO08,Puça,Characidium aff. zebra,Quantitativo,1.0,,4.6,1.2417,characidium aff. zebra,C001-2011-12|ICTIO08|Puça,42089,5832
C001-2011-12,ICTIO08,Puça,Corydoras cf. brevirostris,Quantitativo,6.0,,2.6333333333333333,0.6830333333333334,corydoras cf. brevirostris,C001-2011-12|ICTIO08|Puça,42089,5851
C001-2011-12,ICTIO08,Puça,Hemigrammus gracilis,Quantitativo,8.0,,2.525,0.3002,hemigrammus gracilis,C001-2011-12|ICTIO08|Puça,42089,5921
C001-2011-12,ICTIO08,Puça,Hyphessobrycon pinnistriatus,Quantitativo,12.0,,2.125,0.19966666666666666,hyphessobrycon pinnistriatus,C001-2011-12|ICTIO08|Puça,42089,6236
C001-2011-12,ICTIO08,Puça,Jupiaba anteroides,Quantitativo,1.0,,8.8,12.0762,jupiaba anteroides,C001-2011-12|ICTIO08|Puça,42089,5983
C001-2011-12,ICTIO08,Puça,Jupiaba polylepis,Quantitativo,11.0,,3.7454545454545456,1.0553727272727274,jupiaba polylepis,C001-2011-12|ICTIO08|Puça,42089,5992
C001-2011-12,ICTIO08,Puça,Leporinus britskii,Quantitativo,4.0,,10.4,13.448725,leporinus britskii,C001-2011-12|ICTIO08|Puça,42089,6005
C001-2011-12,ICTIO08,Puça,Moenkhausia cf. hasemani,Quantitativo,1.0,,3.5,0.5652,moenkhausia cf. hasemani,C001-2011-12|ICTIO08|Puça,42089,6037
C001-2011-12,ICTIO08,Puça,Moenkhausia collettii,Quantitativo,2.0,,3.4,0.8691,moenkhausia collettii,C001-2011-12|ICTIO08|Puça,42089,6041
C001-2011-12,ICTIO08,Puça,Moenkhausia gr. grandisquamis,Quantitativo,54.0,,5.861111111111111,4.924590740740741,moenkhausia gr. grandisquamis,C001-2011-12|ICTIO08|Puça,42089,6045
C001-2011-12,ICTIO08,Puça,Moenkhausia lepidura,Quantitativo,37.0,,2.7378378378378376,0.3456135135135135,moenkhausia lepidura,C001-2011-12|ICTIO08|Puça,42089,6049
C001-2011-12,ICTIO08,Puça,"Moenkhausia sp. ""lepidura longa""",Quantitativo,2.0,,2.6500000000000004,0.2985,"moenkhausia sp. ""lepidura longa""",C001-2011-12|ICTIO08|Puça,42089,6052
C001-2011-12,ICTIO08,Puça,Otocinclus hasemani,Quantitativo,4.0,,3.05,0.519475,otocinclus hasemani,C001-2011-12|ICTIO08|Puça,42089,6071
C001-2011-12,ICTIO08,Puça,Serrapinnus notomelas,Quantitativo,1.0,,2.6,0.297,serrapinnus notomelas,C001-2011-12|ICTIO08|Puça,42089,6284
C001-2011-12,ICTIO08,Puça,Tetragonopterus chalceus,Quantitativo,2.0,,5.3,4.042199999999999,tetragonopterus chalceus,C001-2011-12|ICTIO08|Puça,42089,6147
C001-2011-12,ICTIO08,Rede de Emalhar,Acestrorhynchus falcatus,Quantitativo,1.0,,16.1,49.3684,acestrorhynchus falcatus,C001-2011-12|ICTIO08|Rede de Emalhar,42090,5764
C001-2011-12,ICTIO08,Rede de Emalhar,Brycon aff. pesu,Quantitativo,1.0,,12.0,27.9978,brycon aff. pesu,C001-2011-12|ICTIO08|Rede de Emalhar,42090,6187
C001-2011-12,ICTIO09,Puça,"""Hemigrammus"" cf. geisleri",Quantitativo,4.0,,2.0,0.091,"""hemigrammus"" cf. geisleri",C001-2011-12|ICTIO09|Puça,42193,6192
C001-2011-12,ICTIO09,Puça,Astyanax aff. bimaculatus,Quantitativo,2.0,,1.6,0.06665,astyanax aff. bimaculatus,C001-2011-12|ICTIO09|Puça,42193,5790
C001-2011-12,ICTIO09,Puça,Astyanax gracilior,Quantitativo,2.0,,3.1500000000000004,0.2392,astyanax gracilior,C001-2011-12|ICTIO09|Puça,42193,5796
C001-2011-12,ICTIO09,Puça,Astyanax multidens,Quantitativo,18.0,,3.672222222222222,0.8565611111111111,astyanax multidens,C001-2011-12|ICTIO09|Puça,42193,5798
C001-2011-12,ICTIO09,Puça,Boulengerella cuvieri,Quantitativo,4.0,,4.975,0.6016250000000001,boulengerella cuvieri,C001-2011-12|ICTIO09|Puça,42193,5804
C001-2011-12,ICTIO09,Puça,Brycon aff. pesu,Quantitativo,3.0,,1.8,0.0937,brycon aff. pesu,C001-2011-12|ICTIO09|Puça,42193,6187
C001-2011-12,ICTIO09,Puça,Characidium aff. zebra,Quantitativo,6.0,,3.8000000000000003,0.5328833333333334,characidium aff. zebra,C001-2011-12|ICTIO09|Puça,42193,5832
C001-2011-12,ICTIO09,Puça,Hemigrammus coeruleus,Quantitativo,19.0,,2.6,0.34662105263157894,hemigrammus coeruleus,C001-2011-12|ICTIO09|Puça,42193,5919
C001-2011-12,ICTIO09,Puça,Hydrolycus armatus,Quantitativo,1.0,,6.1,2.6599,hydrolycus armatus,C001-2011-12|ICTIO09|Puça,42193,5950
C001-2011-12,ICTIO09,Puça,Hyphessobrycon pinnistriatus,Quantitativo,9.0,,2.2444444444444445,0.19862222222222223,hyphessobrycon pinnistriatus,C001-2011-12|ICTIO09|Puça,42193,6236
C001-2011-12,ICTIO09,Puça,Jupiaba acanthogaster,Quantitativo,3.0,,2.9,0.4782666666666667,jupiaba acanthogaster,C001-2011-12|ICTIO09|Puça,42193,5982
C001-2011-12,ICTIO09,Puça,Jupiaba polylepis,Quantitativo,6.0,,3.6999999999999997,1.03715,jupiaba polylepis,C001-2011-12|ICTIO09|Puça,42193,5992
C001-2011-12,ICTIO09,Puça,Knodus cf. heteresthes,Quantitativo,11.0,,2.4727272727272727,0.3079818181818182,knodus cf. heteresthes,C001-2011-12|ICTIO09|Puça,42193,5994
C001-2011-12,ICTIO09,Puça,Microschemobrycon elongatus,Quantitativo,1.0,,2.8,0.1823,microschemobrycon elongatus,C001-2011-12|ICTIO09|Puça,42193,6031
C001-2011-12,ICTIO09,Puça,Moenkhausia collettii,Quantitativo,7.0,,3.242857142857143,0.5274,moenkhausia collettii,C001-2011-12|ICTIO09|Puça,42193,6041
C001-2011-12,ICTIO09,Puça,Moenkhausia lepidura,Quantitativo,24.0,,2.8666666666666667,0.3276791666666667,moenkhausia lepidura,C001-2011-12|ICTIO09|Puça,42193,6049
C001-2011-12,ICTIO09,Rede de Emalhar,Hemisorubim platyrhynchos,Quantitativo,1.0,,30.0,678.0,hemisorubim platyrhynchos,C001-2011-12|ICTIO09|Rede de Emalhar,42194,5941
C001-2011-12,ICTIO09,Rede de Emalhar,Hydrolycus tatauaia,Quantitativo,2.0,,22.5,311.0,hydrolycus tatauaia,C001-2011-12|ICTIO09|Rede de Emalhar,42194,5952
C001-2011-12,ICTIO09,Rede de Emalhar,Plagioscion squamosissimus,Quantitativo,1.0,,12.0,60.0,plagioscion squamosissimus,C001-2011-12|ICTIO09|Rede de Emalhar,42194,5423
C001-2011-12,ICTIO10,Puça,Caenotropus schizodon,Quantitativo,20.0,,4.0405,5.043,caenotropus schizodon,C001-2011-12|ICTIO10|Puça,42330,5825
C001-2011-12,ICTIO10,Puça,Jupiaba apenima,Quantitativo,5.0,,6.338,5.406000000000001,jupiaba apenima,C001-2011-12|ICTIO10|Puça,42330,5984
C001-2011-12,ICTIO10,Puça,Moenkhausia collettii,Quantitativo,8.0,,3.62,0.8478375,moenkhausia collettii,C001-2011-12|ICTIO10|Puça,42330,6041
C001-2011-12,ICTIO10,Puça,Moenkhausia lepidura,Quantitativo,8.0,,3.80125,0.7635625,moenkhausia lepidura,C001-2011-12|ICTIO10|Puça,42330,6049
C001-2011-12,ICTIO10,Rede de Emalhar,Hydrolycus armatus,Quantitativo,2.0,,51.0,1120.0,hydrolycus armatus,C001-2011-12|ICTIO10|Rede de Emalhar,42331,5950
C001-2011-12,ICTIO10,Rede de Emalhar,Hydrolycus tatauaia,Quantitativo,1.0,,44.0,132.0,hydrolycus tatauaia,C001-2011-12|ICTIO10|Rede de Emalhar,42331,5952
C001-2011-12,ICTIO11,Puça,Astyanax aff. bimaculatus,Quantitativo,4.0,,2.25,0.27555,astyanax aff. bimaculatus,C001-2011-12|ICTIO11|Puça,42446,5790
C001-2011-12,ICTIO11,Puça,Astyanax gracilior,Quantitativo,13.0,,3.023076923076923,0.4267923076923077,astyanax gracilior,C001-2011-12|ICTIO11|Puça,42446,5796
C001-2011-12,ICTIO11,Puça,Astyanax multidens,Quantitativo,20.0,,3.1100000000000003,0.49998000000000004,astyanax multidens,C001-2011-12|ICTIO11|Puça,42446,5798
C001-2011-12,ICTIO11,Puça,Brachychalcinus cf. copei,Quantitativo,4.0,,4.75,3.804275,brachychalcinus cf. copei,C001-2011-12|ICTIO11|Puça,42446,6204
C001-2011-12,ICTIO11,Puça,Brachyhypopomus brevirostris,Quantitativo,1.0,,9.8,2.0424,brachyhypopomus brevirostris,C001-2011-12|ICTIO11|Puça,42446,5807
C001-2011-12,ICTIO11,Puça,Bryconops cf. melanurus,Quantitativo,18.0,,2.8944444444444444,0.35885555555555554,bryconops cf. melanurus,C001-2011-12|ICTIO11|Puça,42446,5819
C001-2011-12,ICTIO11,Puça,Characidium aff. zebra,Quantitativo,3.0,,2.8666666666666667,0.28036666666666665,characidium aff. zebra,C001-2011-12|ICTIO11|Puça,42446,5832
C001-2011-12,ICTIO11,Puça,Corydoras cf. brevirostris,Quantitativo,60.0,,2.5037833333333332,0.7331850000000001,corydoras cf. brevirostris,C001-2011-12|ICTIO11|Puça,42446,5851
C001-2011-12,ICTIO11,Puça,Crenicichla cf. lepidota,Quantitativo,3.0,,3.1666666666666665,0.7630333333333333,crenicichla cf. lepidota,C001-2011-12|ICTIO11|Puça,42446,6373
C001-2011-12,ICTIO11,Puça,Crenicichla lugubris,Quantitativo,3.0,,3.3666666666666667,0.5012666666666666,crenicichla lugubris,C001-2011-12|ICTIO11|Puça,42446,5869
C001-2011-12,ICTIO11,Puça,Curculionichthys luteofrenatus,Quantitativo,2.0,,2.45,0.21605,curculionichthys luteofrenatus,C001-2011-12|ICTIO11|Puça,42446,6450
C001-2011-12,ICTIO11,Puça,Cyphocharax cf. spilurus,Quantitativo,1.0,,2.0,0.1236,cyphocharax cf. spilurus,C001-2011-12|ICTIO11|Puça,42446,5885
C001-2011-12,ICTIO11,Puça,Cyphocharax notatus,Quantitativo,2.0,,6.25,4.1486,cyphocharax notatus,C001-2011-12|ICTIO11|Puça,42446,5888
C001-2011-12,ICTIO11,Puça,Gymnorhamphichthys sp.,Quantitativo,2.0,,8.35,0.69475,gymnorhamphichthys sp.,C001-2011-12|ICTIO11|Puça,42446,5907
C001-2011-12,ICTIO11,Puça,Hemiodus sterni,Quantitativo,2.0,,6.05,3.1093,hemiodus sterni,C001-2011-12|ICTIO11|Puça,42446,5939
C001-2011-12,ICTIO11,Puça,Hisonotus chromodontus,Quantitativo,2.0,,2.4000000000000004,0.26735,hisonotus chromodontus,C001-2011-12|ICTIO11|Puça,42446,5943
C001-2011-12,ICTIO11,Puça,"Hisonotus sp. ""manchado""",Quantitativo,15.0,,2.546666666666667,0.3746333333333333,"hisonotus sp. ""manchado""",C001-2011-12|ICTIO11|Puça,42446,5946
C001-2011-12,ICTIO11,Puça,Hyphessobrycon aff. heliacus,Quantitativo,5.0,,1.78,0.11642000000000001,hyphessobrycon aff. heliacus,C001-2011-12|ICTIO11|Puça,42446,5953
C001-2011-12,ICTIO11,Puça,Hyphessobrycon cf. tukunai,Quantitativo,2.0,,2.5,0.28300000000000003,hyphessobrycon cf. tukunai,C001-2011-12|ICTIO11|Puça,42446,5957
C001-2011-12,ICTIO11,Puça,Hyphessobrycon pinnistriatus,Quantitativo,3.0,,2.4666666666666663,0.2957666666666667,hyphessobrycon pinnistriatus,C001-2011-12|ICTIO11|Puça,42446,6236
C001-2011-12,ICTIO11,Puça,Ituglanis amazonicus,Quantitativo,1.0,,6.1,2.0152,ituglanis amazonicus,C001-2011-12|ICTIO11|Puça,42446,5979
C001-2011-12,ICTIO11,Puça,Jupiaba acanthogaster,Quantitativo,6.0,,2.5500000000000003,0.5211833333333333,jupiaba acanthogaster,C001-2011-12|ICTIO11|Puça,42446,5982
C001-2011-12,ICTIO11,Puça,Jupiaba polylepis,Quantitativo,8.0,,4.0875,1.7473625,jupiaba polylepis,C001-2011-12|ICTIO11|Puça,42446,5992
C001-2011-12,ICTIO11,Puça,Knodus cf. heteresthes,Quantitativo,1.0,,2.1,0.1015,knodus cf. heteresthes,C001-2011-12|ICTIO11|Puça,42446,5994
C001-2011-12,ICTIO11,Puça,Leporellus vittatus,Quantitativo,1.0,,7.7,5.129,leporellus vittatus,C001-2011-12|ICTIO11|Puça,42446,6003
C001-2011-12,ICTIO11,Puça,Leporinus friderici,Quantitativo,1.0,,1.8,0.0522,leporinus friderici,C001-2011-12|ICTIO11|Puça,42446,6010
C001-2011-12,ICTIO11,Puça,Leporinus vanzoi,Quantitativo,8.0,,5.3,2.1584624999999997,leporinus vanzoi,C001-2011-12|ICTIO11|Puça,42446,6015
C001-2011-12,ICTIO11,Puça,Microschemobrycon elongatus,Quantitativo,15.0,,2.52,0.22376666666666667,microschemobrycon elongatus,C001-2011-12|ICTIO11|Puça,42446,6031
C001-2011-12,ICTIO11,Puça,Moenkhausia collettii,Quantitativo,5.0,,3.4200000000000004,0.9400999999999999,moenkhausia collettii,C001-2011-12|ICTIO11|Puça,42446,6041
C001-2011-12,ICTIO11,Puça,Moenkhausia gr. grandisquamis,Quantitativo,1.0,,3.7,1.235,moenkhausia gr. grandisquamis,C001-2011-12|ICTIO11|Puça,42446,6045
C001-2011-12,ICTIO11,Puça,Moenkhausia phaeonota,Quantitativo,1.0,,2.4,0.1566,moenkhausia phaeonota,C001-2011-12|ICTIO11|Puça,42446,6051
C001-2011-12,ICTIO11,Puça,Myleus setiger,Quantitativo,9.0,,2.4000000000000004,0.4925555555555555,myleus setiger,C001-2011-12|ICTIO11|Puça,42446,6059
C001-2011-12,ICTIO11,Puça,Pamphorichthys cf. scalpridens,Quantitativo,11.0,,1.8636363636363635,0.12496363636363637,pamphorichthys cf. scalpridens,C001-2011-12|ICTIO11|Puça,42446,6074
C001-2011-12,ICTIO11,Puça,Phenacogaster cf. retorpinnus,Quantitativo,1.0,,3.0,3.3255,phenacogaster cf. retorpinnus,C001-2011-12|ICTIO11|Puça,42446,6086
C001-2011-12,ICTIO11,Puça,Serrapinnus notomelas,Quantitativo,2.0,,2.0,0.13355,serrapinnus notomelas,C001-2011-12|ICTIO11|Puça,42446,6284
C001-2011-12,ICTIO11,Puça,Teleocichla prionogenys,Quantitativo,1.0,,3.2,0.2683,teleocichla prionogenys,C001-2011-12|ICTIO11|Puça,42446,6142
C001-2011-12,ICTIO12,Puça,Acestrorhynchus microlepis,Quantitativo,1.0,,11.5,13.2956,acestrorhynchus microlepis,C001-2011-12|ICTIO12|Puça,42562,5765
C001-2011-12,ICTIO12,Puça,Brycon aff. pesu,Quantitativo,2.0,,7.8,8.3597,brycon aff. pesu,C001-2011-12|ICTIO12|Puça,42562,6187
C001-2011-12,ICTIO12,Puça,Bryconexodon trombetasi,Quantitativo,10.0,,6.840000000000001,6.669320000000001,bryconexodon trombetasi,C001-2011-12|ICTIO12|Puça,42562,5816
C001-2011-12,ICTIO12,Puça,Caenotropus schizodon,Quantitativo,6.0,,5.733333333333333,8.94275,caenotropus schizodon,C001-2011-12|ICTIO12|Puça,42562,5825
C001-2011-12,ICTIO12,Puça,Cyphocharax cf. spilurus,Quantitativo,1.0,,6.5,7.9975,cyphocharax cf. spilurus,C001-2011-12|ICTIO12|Puça,42562,5885
C001-2011-12,ICTIO12,Puça,Cyphocharax notatus,Quantitativo,1.0,,6.9,6.9836,cyphocharax notatus,C001-2011-12|ICTIO12|Puça,42562,5888
C001-2011-12,ICTIO12,Puça,Jupiaba acanthogaster,Quantitativo,15.0,,2.953333333333333,0.5553600000000001,jupiaba acanthogaster,C001-2011-12|ICTIO12|Puça,42562,5982
C001-2011-12,ICTIO12,Puça,Jupiaba apenima,Quantitativo,4.0,,6.425,5.4617,jupiaba apenima,C001-2011-12|ICTIO12|Puça,42562,5984
C001-2011-12,ICTIO12,Puça,Leporinus britskii,Quantitativo,1.0,,9.1,11.0784,leporinus britskii,C001-2011-12|ICTIO12|Puça,42562,6005
C001-2011-12,ICTIO12,Puça,Moenkhausia gr. grandisquamis,Quantitativo,4.0,,5.85,4.728925,moenkhausia gr. grandisquamis,C001-2011-12|ICTIO12|Puça,42562,6045
C001-2011-12,ICTIO12,Puça,Pimelodus blochii,Quantitativo,1.0,,8.5,8.7867,pimelodus blochii,C001-2011-12|ICTIO12|Puça,42562,6094
C001-2011-12,ICTIO12,Puça,Trachelyopterus galeatus,Quantitativo,1.0,,8.5,17.9457,trachelyopterus galeatus,C001-2011-12|ICTIO12|Puça,42562,6415
C001-2011-12,ICTIO12,Rede de Emalhar,Hoplias aimara,Quantitativo,1.0,,18.0,215.0,hoplias aimara,C001-2011-12|ICTIO12|Rede de Emalhar,42563,5948
C001-2011-12,ICTIO12,Rede de Emalhar,Hydrolycus tatauaia,Quantitativo,2.0,,55.0,146.75,hydrolycus tatauaia,C001-2011-12|ICTIO12|Rede de Emalhar,42563,5952
C001-2011-12,ICTIO12,Rede de Emalhar,Myleus setiger,Quantitativo,2.0,,26.95,1334.0,myleus setiger,C001-2011-12|ICTIO12|Rede de Emalhar,42563,6059
C001-2011-12,ICTIO12,Rede de Emalhar,Sorubim trigonocephalus,Quantitativo,1.0,,30.8,200.0,sorubim trigonocephalus,C001-2011-12|ICTIO12|Rede de Emalhar,42563,6129
C001-2011-12,ICTIO13A,Puça,Astyanax aff. bimaculatus,Quantitativo,37.0,,2.705405405405405,0.5497513513513514,astyanax aff. bimaculatus,C001-2011-12|ICTIO13A|Puça,42664,5790
C001-2011-12,ICTIO13A,Puça,Astyanax gracilior,Quantitativo,8.0,,2.375,0.20077499999999998,astyanax gracilior,C001-2011-12|ICTIO13A|Puça,42664,5796
C001-2011-12,ICTIO13A,Puça,Astyanax multidens,Quantitativo,5.0,,2.94,0.38468,astyanax multidens,C001-2011-12|ICTIO13A|Puça,42664,5798
C001-2011-12,ICTIO13A,Puça,Brachyhypopomus brevirostris,Quantitativo,5.0,,10.040000000000001,2.54538,brachyhypopomus brevirostris,C001-2011-12|ICTIO13A|Puça,42664,5807
C001-2011-12,ICTIO13A,Puça,Bryconexodon trombetasi,Quantitativo,5.0,,8.879999999999999,14.1982,bryconexodon trombetasi,C001-2011-12|ICTIO13A|Puça,42664,5816
C001-2011-12,ICTIO13A,Puça,Bryconops cf. melanurus,Quantitativo,11.0,,2.5090909090909093,0.18529090909090906,bryconops cf. melanurus,C001-2011-12|ICTIO13A|Puça,42664,5819
C001-2011-12,ICTIO13A,Puça,Characidium aff. zebra,Quantitativo,17.0,,3.894117647058824,0.6911294117647059,characidium aff. zebra,C001-2011-12|ICTIO13A|Puça,42664,5832
C001-2011-12,ICTIO13A,Puça,Crenicichla cf. lepidota,Quantitativo,2.0,,4.15,1.9051,crenicichla cf. lepidota,C001-2011-12|ICTIO13A|Puça,42664,6373
C001-2011-12,ICTIO13A,Puça,Crenicichla lugubris,Quantitativo,5.0,,4.54,1.25278,crenicichla lugubris,C001-2011-12|ICTIO13A|Puça,42664,5869
C001-2011-12,ICTIO13A,Puça,Gymnotus cf. carapo,Quantitativo,2.0,,7.050000000000001,1.5871,gymnotus cf. carapo,C001-2011-12|ICTIO13A|Puça,42664,6398
C001-2011-12,ICTIO13A,Puça,Hoplias malabaricus,Quantitativo,1.0,,2.9,0.4308,hoplias malabaricus,C001-2011-12|ICTIO13A|Puça,42664,630
C001-2011-12,ICTIO13A,Puça,Imparfinis stictonotus,Quantitativo,13.0,,3.0999999999999996,0.3330384615384615,imparfinis stictonotus,C001-2011-12|ICTIO13A|Puça,42664,5978
C001-2011-12,ICTIO13A,Puça,Jupiaba apenima,Quantitativo,1.0,,6.3,4.9538,jupiaba apenima,C001-2011-12|ICTIO13A|Puça,42664,5984
C001-2011-12,ICTIO13A,Puça,Jupiaba polylepis,Quantitativo,3.0,,3.533333333333333,0.9498333333333333,jupiaba polylepis,C001-2011-12|ICTIO13A|Puça,42664,5992
C001-2011-12,ICTIO13A,Puça,Knodus cf. heteresthes,Quantitativo,4.0,,2.775,0.4023,knodus cf. heteresthes,C001-2011-12|ICTIO13A|Puça,42664,5994
C001-2011-12,ICTIO13A,Puça,Moenkhausia collettii,Quantitativo,2.0,,3.35,0.7282500000000001,moenkhausia collettii,C001-2011-12|ICTIO13A|Puça,42664,6041
C001-2011-12,ICTIO13A,Puça,Moenkhausia lepidura,Quantitativo,11.0,,3.4,0.5933909090909091,moenkhausia lepidura,C001-2011-12|ICTIO13A|Puça,42664,6049
C001-2011-12,ICTIO13A,Puça,Moenkhausia oligolepis,Quantitativo,1.0,,1.7,0.1196,moenkhausia oligolepis,C001-2011-12|ICTIO13A|Puça,42664,6050
C001-2011-12,ICTIO13A,Puça,"Moenkhausia sp. ""lepidura longa""",Quantitativo,38.0,,2.5631578947368423,0.33039473684210524,"moenkhausia sp. ""lepidura longa""",C001-2011-12|ICTIO13A|Puça,42664,6052
C001-2011-12,ICTIO13A,Puça,Phenacogaster cf. retorpinnus,Quantitativo,2.0,,4.0,0.8901999999999999,phenacogaster cf. retorpinnus,C001-2011-12|ICTIO13A|Puça,42664,6086
C001-2011-12,ICTIO13A,Puça,Sternopygus macrurus,Quantitativo,1.0,,13.4,3.9477,sternopygus macrurus,C001-2011-12|ICTIO13A|Puça,42664,6135
C001-2011-12,ICTIO13A,Puça,Tetragonopterus chalceus,Quantitativo,3.0,,7.033333333333334,10.2386,tetragonopterus chalceus,C001-2011-12|ICTIO13A|Puça,42664,6147
C001-2011-12,ICTIO13A,Rede de Emalhar,Bryconexodon trombetasi,Quantitativo,1.0,,10.0,20.7309,bryconexodon trombetasi,C001-2011-12|ICTIO13A|Rede de Emalhar,42665,5816
C001-2011-12,ICTIO14,Puça,"""Hemigrammus"" cf. geisleri",Quantitativo,1.0,,2.0,0.1124,"""hemigrammus"" cf. geisleri",C001-2011-12|ICTIO14|Puça,43006,6192
C001-2011-12,ICTIO14,Puça,Aequidens cf. michaeli,Quantitativo,1.0,,4.6,2.9133,aequidens cf. michaeli,C001-2011-12|ICTIO14|Puça,43006,5767
C001-2011-12,ICTIO14,Puça,Aequidens epae,Quantitativo,4.0,,2.9,0.864925,aequidens epae,C001-2011-12|ICTIO14|Puça,43006,5768
C001-2011-12,ICTIO14,Puça,Apistogramma gr. eunotus,Quantitativo,6.0,,2.433333333333333,0.40853333333333336,apistogramma gr. eunotus,C001-2011-12|ICTIO14|Puça,43006,5783
C001-2011-12,ICTIO14,Puça,Astyanax aff. bimaculatus,Quantitativo,25.0,,2.492,0.373452,astyanax aff. bimaculatus,C001-2011-12|ICTIO14|Puça,43006,5790
C001-2011-12,ICTIO14,Puça,Astyanax gracilior,Quantitativo,2.0,,2.15,0.14479999999999998,astyanax gracilior,C001-2011-12|ICTIO14|Puça,43006,5796
C001-2011-12,ICTIO14,Puça,Astyanax multidens,Quantitativo,11.0,,3.590909090909091,0.7472363636363636,astyanax multidens,C001-2011-12|ICTIO14|Puça,43006,5798
C001-2011-12,ICTIO14,Puça,Brycon aff. pesu,Quantitativo,1.0,,1.6,0.0609,brycon aff. pesu,C001-2011-12|ICTIO14|Puça,43006,6187
C001-2011-12,ICTIO14,Puça,Bryconexodon trombetasi,Quantitativo,4.0,,8.45,13.509175,bryconexodon trombetasi,C001-2011-12|ICTIO14|Puça,43006,5816
C001-2011-12,ICTIO14,Puça,Bryconops cf. melanurus,Quantitativo,3.0,,2.5,0.19873333333333335,bryconops cf. melanurus,C001-2011-12|ICTIO14|Puça,43006,5819
C001-2011-12,ICTIO14,Puça,Characidium aff. zebra,Quantitativo,1.0,,3.2,0.3983,characidium aff. zebra,C001-2011-12|ICTIO14|Puça,43006,5832
C001-2011-12,ICTIO14,Puça,"Corydoras sp. ""loretoensis""",Quantitativo,1.0,,1.3,0.1882,"corydoras sp. ""loretoensis""",C001-2011-12|ICTIO14|Puça,43006,5855
C001-2011-12,ICTIO14,Puça,Hemiodus cf. microlepis,Quantitativo,2.0,,1.7,0.05155,hemiodus cf. microlepis,C001-2011-12|ICTIO14|Puça,43006,5932
C001-2011-12,ICTIO14,Puça,Imparfinis stictonotus,Quantitativo,2.0,,2.85,0.31215000000000004,imparfinis stictonotus,C001-2011-12|ICTIO14|Puça,43006,5978
C001-2011-12,ICTIO14,Puça,Jupiaba anteroides,Quantitativo,1.0,,3.5,0.6573,jupiaba anteroides,C001-2011-12|ICTIO14|Puça,43006,5983
C001-2011-12,ICTIO14,Puça,Jupiaba polylepis,Quantitativo,1.0,,4.3,1.6402,jupiaba polylepis,C001-2011-12|ICTIO14|Puça,43006,5992
C001-2011-12,ICTIO14,Puça,Knodus cf. heteresthes,Quantitativo,54.0,,2.4,0.25686666666666663,knodus cf. heteresthes,C001-2011-12|ICTIO14|Puça,43006,5994
C001-2011-12,ICTIO14,Puça,Melanocharacidium dispilomma,Quantitativo,2.0,,2.7,0.327,melanocharacidium dispilomma,C001-2011-12|ICTIO14|Puça,43006,6023
C001-2011-12,ICTIO14,Puça,Moenkhausia collettii,Quantitativo,2.0,,3.7,0.66845,moenkhausia collettii,C001-2011-12|ICTIO14|Puça,43006,6041
C001-2011-12,ICTIO14,Puça,Moenkhausia lepidura,Quantitativo,15.0,,2.7066666666666666,0.3202933333333334,moenkhausia lepidura,C001-2011-12|ICTIO14|Puça,43006,6049
C001-2011-12,ICTIO14,Puça,"Moenkhausia sp. ""lepidura longa""",Quantitativo,6.0,,2.066666666666667,0.14301666666666665,"moenkhausia sp. ""lepidura longa""",C001-2011-12|ICTIO14|Puça,43006,6052
C001-2011-12,ICTIO14,Puça,Phenacogaster cf. retorpinnus,Quantitativo,1.0,,3.5,0.5672,phenacogaster cf. retorpinnus,C001-2011-12|ICTIO14|Puça,43006,6086
C001-2011-12,ICTIO14,Puça,Thayeria boehlkei,Quantitativo,1.0,,3.3,0.7369,thayeria boehlkei,C001-2011-12|ICTIO14|Puça,43006,6149
C001-2011-12,ICTIO15,Puça,Aequidens epae,Quantitativo,5.0,,2.08,0.25136000000000003,aequidens epae,C001-2011-12|ICTIO15|Puça,43105,5768
C001-2011-12,ICTIO15,Puça,Astyanax multidens,Quantitativo,8.0,,4.2075,1.4333624999999999,astyanax multidens,C001-2011-12|ICTIO15|Puça,43105,5798
